cca,size,density,total_time
7,17,10,0.9649838700
7,17,10,0.9637632870
7,17,10,0.9565881400
7,17,10,0.9637109920
7,17,10,0.9515695150
7,17,10,0.9341137950
7,17,20,0.9548923820
7,17,20,0.9550883920
7,17,20,0.9209079950
7,17,20,0.9662240410
7,17,20,0.9582643060
7,17,20,0.9668492460
7,17,20,0.5194256050
7,17,20,0.9643289180
7,17,20,0.9574282200
7,17,20,0.9563142460
7,18,10,8.4984067990
7,18,10,0.5197674220
7,18,10,0.9937174780
7,18,10,0.9994051870
7,18,10,0.9990433410
7,18,10,0.9958665560
7,18,10,0.9918957670
7,18,10,0.9995133980
7,18,10,0.9916119990
7,18,10,1.0025706830
7,18,20,0.9990370460
7,18,20,0.9834065480
7,18,20,0.9899360110
7,18,20,0.9910900090
7,18,20,0.9891473790
7,18,20,0.9961100610
7,18,20,0.5137273920
7,18,20,0.9983854970
7,18,20,0.9929163280
7,18,20,0.9966404330
7,19,10,1.0493111640
7,19,10,9.2962177370
7,19,10,1.0470673640
7,19,10,1.0461354250
7,19,10,1.0252972540
7,19,10,1.0328754550
7,19,10,1.0343420730
7,19,10,1.0348912810
7,19,10,1.0426396630
7,19,10,1.0481610180
7,19,20,1.0277597240
7,19,20,1.0450926240
7,19,20,1.0402254170
7,19,20,1.0446979970
7,19,20,1.0312041870
7,19,20,1.0461825300
7,19,20,0.5652388240
7,19,20,1.0469200270
7,19,20,1.0476724890
7,19,20,1.0492921430
7,20,10,1.0876719470
7,20,10,0.5863648170
7,20,10,1.0928508470
7,20,10,1.0883367060
7,20,10,1.0968384480
7,20,10,1.0950486070
7,20,10,1.0834161290
7,20,10,1.0930893990
7,20,10,1.0843891910
7,20,10,1.0946579420
7,20,20,1.0875268280
7,20,20,1.0801664440
7,20,20,1.0956079310
7,20,20,1.0925283340
7,20,20,1.0867183690
7,20,20,1.0909310930
7,20,20,0.5869883680
7,20,20,1.0742964680
7,20,20,1.0773437690
7,20,20,1.0866332540
7,21,10,1.2538000900
7,21,10,1.2553892530
7,21,10,1.2581810460
7,21,10,1.2456281820
7,21,10,1.2492129110
7,21,10,1.2515317840
7,21,10,1.2302498670
7,21,10,1.2603267370
7,21,10,1.2486343010
7,21,10,1.2548116530
7,21,20,1.2395712320
7,21,20,1.2548046240
7,21,20,1.2404604340
7,21,20,1.2592974610
7,21,20,1.2343124370
7,21,20,1.2525085870
7,21,20,0.6552528510
7,21,20,1.2284169000
7,21,20,1.2349756220
7,21,20,1.2396770560
7,22,10,1.5263841940
7,22,10,0.7811938880
7,22,10,1.5245563350
7,22,10,1.5215245690
7,22,10,1.5209807360
7,22,10,1.5225337810
7,22,10,1.5214577620
7,22,10,1.5233806130
7,22,10,1.5228542880
7,22,10,1.5214341080
7,22,20,1.5207128860
7,22,20,1.5198164470
7,22,20,1.5237090500
7,22,20,1.5229978960
7,22,20,1.5232848730
7,22,20,1.5180239280
7,22,20,0.7828428470
7,22,20,1.5234986130
7,22,20,1.5222604030
7,22,20,1.5210935610
7,23,10,0.8185928270
7,23,10,17.7022798840
7,23,10,1.6007867850
7,23,10,2.3700393300
7,23,10,1.5994169380
7,23,10,1.5997429020
7,23,10,1.5994895590
7,23,10,1.5998591750
7,23,10,1.5997361280
7,23,10,1.6005956450
7,23,20,1.5985626950
7,23,20,1.5994548880
7,23,20,1.6007225820
7,23,20,1.5999245940
7,23,20,1.5970754210
7,23,20,1.5999334090
7,23,20,0.8156991380
7,23,20,1.5994280670
7,23,20,1.6010303430
7,23,20,1.5998817340
7,24,10,1.8253545940
7,24,10,0.9429193430
7,24,10,1.8235023350
7,24,10,1.8220381980
7,24,10,1.8260435670
7,24,10,1.8239146500
7,24,10,1.8230658680
7,24,10,1.8249109600
7,24,10,1.8239430360
7,24,10,1.8235988970
7,24,20,1.8276616400
7,24,20,1.8221162880
7,24,20,1.8224208000
7,24,20,1.8233826840
7,24,20,1.8249737960
7,24,20,1.8240306240
7,24,20,0.9423137350
7,24,20,1.8200053710
7,24,20,1.8237789120
7,24,20,1.8246230600
7,25,10,2.2044630530
7,25,10,2.2021569310
7,25,10,2.2021590640
7,25,10,2.2002332160
7,25,10,2.1916970360
7,25,10,2.1961198460
7,25,10,2.1810642640
7,25,10,2.1911521940
7,25,10,2.1841768130
7,25,10,2.1958594730
7,25,20,2.1834583100
7,25,20,2.1826695170
7,25,20,2.1976244670
7,25,20,2.2022531500
7,25,20,2.1882526520
7,25,20,2.2011230240
7,25,20,1.1230877660
7,25,20,2.2006748950
7,25,20,2.1832525050
7,25,20,2.1797499910
7,26,10,2.2704275500
7,26,10,1.1581624930
7,26,10,2.2811004700
7,26,10,2.2631693460
7,26,10,2.2735283430
7,26,10,2.2683504880
7,26,10,2.2824442600
7,26,10,2.2571123090
7,26,10,2.2751663200
7,26,10,2.2660714830
7,26,20,2.2762919580
7,26,20,2.2819904550
7,26,20,2.2608063620
7,26,20,2.2765698730
7,26,20,2.2566868850
7,26,20,2.2721350630
7,26,20,1.1660666710
7,26,20,2.2827601540
7,26,20,2.2787956020
7,26,20,2.2729984400
7,27,10,1.2864845420
7,27,10,33.0973983200
7,27,10,2.5084285520
7,27,10,2.5107907730
7,27,10,2.5068655280
7,27,10,2.5074230760
7,27,10,2.5093593020
7,27,10,2.5065914850
7,27,10,2.5067306600
7,27,10,2.5078865510
7,27,20,2.5088627480
7,27,20,2.5086624140
7,27,20,2.5069983160
7,27,20,2.5162274100
7,27,20,2.5089819630
7,27,20,2.5029311050
7,27,20,1.2851846520
7,27,20,2.5062647760
7,27,20,2.5058443420
7,27,20,2.5078534430
7,28,10,2.9010204240
7,28,10,1.4872652080
7,28,10,2.9123983990
7,28,10,2.8978471990
7,28,10,2.9072071240
7,28,10,2.9009923000
7,28,10,2.9143322640
7,28,10,2.8865250750
7,28,10,2.8976369140
7,28,10,2.9023765700
7,28,20,2.9118035100
7,28,20,2.8979179550
7,28,20,2.9059782650
7,28,20,2.9118244130
7,28,20,2.9034119070
7,28,20,3.0727955920
7,28,20,1.4704550960
7,28,20,2.8758168040
7,28,20,2.8758459550
7,28,20,2.8759030070
7,29,10,2.9747644170
7,29,10,2.9749172140
7,29,10,2.9769125880
7,29,10,2.9771394130
7,29,10,2.9745748390
7,29,10,2.9752433700
7,29,10,2.9753093350
7,29,10,2.9758423420
7,29,10,2.9748829860
7,29,10,2.9905851780
7,29,20,2.9894413750
7,29,20,2.9912545670
7,29,20,2.9912317840
7,29,20,2.9899069620
7,29,20,2.9743701850
7,29,20,2.9748663190
7,29,20,1.5084401790
7,29,20,2.9746998480
7,29,20,2.9748667500
7,29,20,2.9827528050
7,30,10,3.2524048580
7,30,10,1.6486569190
7,30,10,3.2571851190
7,30,10,3.2534865310
7,30,10,3.2495855720
7,30,10,3.2491169780
7,30,10,3.2503811910
7,30,10,3.2518022390
7,30,10,3.2496030080
7,30,10,3.2515561670
7,30,20,3.2499446370
7,30,20,3.2509413320
7,30,20,3.2475187170
7,30,20,3.2521053300
7,30,20,3.2454650690
7,30,20,3.2512847960
7,30,20,1.6474448110
7,30,20,3.2508546390
7,30,20,3.2502521760
7,30,20,3.2498317180
7,31,10,1.8641459360
7,31,10,1.8712646830
7,31,10,1.8706303140
7,31,10,2.0573207870
7,31,10,1.8467386170
7,31,10,1.8639714390
7,31,10,1.8657795600
7,31,10,1.8731691580
7,31,10,1.8646548250
7,31,10,1.8726705510
7,31,20,1.8733072510
7,31,20,1.8730830370
7,31,20,1.8679035880
7,31,20,1.8706652470
7,31,20,1.8657884900
7,31,20,1.8700454000
7,31,20,1.8607635560
7,31,20,1.8670779420
7,31,20,1.8598978570
7,31,20,1.8671364780
7,32,10,1.9316499190
7,32,10,1.9265735850
7,32,10,1.9241041760
7,32,10,1.9196310970
7,32,10,1.9177102220
7,32,10,1.9184577630
7,32,10,1.9212848140
7,32,10,1.9313976680
7,32,10,1.9284608820
7,32,10,1.9274205170
7,32,20,1.9260787330
7,32,20,1.9265382920
7,32,20,1.9294637300
7,32,20,1.9295992890
7,32,20,1.9291171510
7,32,20,1.9311076510
7,32,20,1.9310455860
7,32,20,1.9262478810
7,32,20,1.9293815610
7,32,20,1.9261616040
