cca,size,density,total_time
2,13,20,0.9566787290
2,14,10,1.2238776990
2,14,10,1.0824151300
2,14,10,1.0824750090
2,14,10,1.1138656250
2,14,10,1.1172757520
2,14,10,1.0985069190
2,14,10,1.0818659600
2,14,10,1.1017072300
2,14,10,1.0812952160
2,14,10,1.0955950180
2,14,20,1.0823417700
2,14,20,1.1284869560
2,14,20,1.0812554100
2,14,20,1.1162302650
2,14,20,1.1014696410
2,14,20,1.0978185250
2,14,20,1.1539399010
2,14,20,1.0946955790
2,14,20,1.1373830110
2,14,20,1.0815180520
2,15,10,16.9691332240
2,15,10,16.9748554030
2,15,10,2.3553005090
2,15,10,1.2832434050
2,15,10,1.2831975840
2,15,10,1.2775026600
2,15,10,1.2797470110
2,15,10,1.2737051720
2,15,10,1.2201613060
2,15,10,1.2814801210
2,15,20,1.2192820560
2,15,20,1.2191803440
2,15,20,1.2191933890
2,15,20,1.2193607630
2,15,20,1.2532997140
2,15,20,1.2192624200
2,15,20,1.2206023450
2,15,20,1.2190894460
2,15,20,1.2202559010
2,15,20,1.2194869530
2,16,10,20.3364656830
2,16,10,1.3908923020
2,16,10,1.3554238900
2,16,10,1.3551392500
2,16,10,1.3542824530
2,16,10,1.3543273080
2,16,10,1.3546007410
2,16,10,1.5648381150
2,16,10,1.3800026640
2,16,10,1.3544003730
2,16,20,1.3877463990
2,16,20,1.3540497600
2,16,20,1.3877001970
2,16,20,1.3539038740
2,16,20,1.3871563770
2,16,20,1.3543254290
2,16,20,1.4471676540
2,16,20,1.3669150410
2,16,20,1.4126714520
2,16,20,1.3677201040
2,17,10,1.5465223970
2,17,10,1.5012313330
2,17,10,1.5017425410
2,17,10,1.5016193430
2,17,10,1.6421998890
2,17,10,1.5012217820
2,17,10,1.5595525900
2,17,10,1.5010186990
2,17,10,1.5010932000
2,17,10,1.5011116720
2,17,20,1.5020939420
2,17,20,1.5084479730
2,17,20,1.5024284370
2,17,20,1.5008852870
2,17,20,1.5014334030
2,17,20,1.5015948940
2,17,20,1.5013413580
2,17,20,1.5015515820
2,17,20,1.5026665870
2,17,20,1.5139930830
2,18,10,1.7097997690
2,18,10,1.7673282540
2,18,10,1.6718434100
2,18,10,1.7649514050
2,18,10,1.7527015790
2,18,10,1.7542646580
2,18,10,1.6569564380
2,18,10,1.7491967620
2,18,10,1.7062334020
2,18,10,1.6662902260
2,18,20,1.7243363050
2,18,20,1.6630495930
2,18,20,1.6572795000
2,18,20,1.6571953920
2,18,20,1.6582090160
2,18,20,1.7209716730
2,18,20,1.6574863740
2,18,20,1.6579245440
2,18,20,1.6567581040
2,18,20,1.6734435870
2,19,10,1.9387528830
2,19,10,3.6489743020
2,19,10,1.9339285020
2,19,10,1.9435537920
2,19,10,1.8206819690
2,19,10,1.9341065820
2,19,10,1.8186598380
2,19,10,1.9225974200
2,19,10,1.8186599230
2,19,10,1.9332505750
2,19,20,2.0953853050
2,19,20,1.9447572210
2,19,20,1.9455098790
2,19,20,1.9455053920
2,19,20,1.9454415450
2,19,20,1.9460028160
2,19,20,1.9458175850
2,19,20,1.9455855720
2,19,20,1.9451013720
2,19,20,1.9460635940
2,20,10,2.0425850380
2,20,10,2.1249059610
2,20,10,2.1458032210
2,20,10,2.1309050950
2,20,10,2.1405699120
2,20,10,1.9991316460
2,20,10,2.1487005310
2,20,10,2.1701776380
2,20,10,2.1320030050
2,20,10,2.0636084250
2,20,20,2.1158637480
2,20,20,2.0693906580
2,20,20,2.1074904350
2,20,20,2.0319582740
2,20,20,2.0935985080
2,20,20,1.9981886330
2,20,20,2.0927054220
2,20,20,1.9981442870
2,20,20,2.0718604290
2,20,20,2.1021263810
2,21,10,2.2870971090
2,21,10,2.1746444520
2,21,10,2.3068974060
2,21,10,2.1745654140
2,21,10,2.1747699110
2,21,10,2.1748119110
2,21,10,2.2977501540
2,21,10,2.1839886320
2,21,10,2.2974841240
2,21,10,2.1750466220
2,21,20,2.4081991070
2,21,20,2.1751668060
2,21,20,2.1753943760
2,21,20,2.1754888550
2,21,20,2.1746770630
2,21,20,2.1749991700
2,21,20,2.1754847710
2,21,20,2.1749544790
2,21,20,2.1747373760
2,21,20,2.1751236020
2,22,10,2.3753719020
2,22,10,2.5250294080
2,22,10,2.5740111520
2,22,10,2.5706541490
2,22,10,2.5414431500
2,22,10,2.5614351550
2,22,10,2.5341745350
2,22,10,2.5410656560
2,22,10,2.5113692180
2,22,10,2.5090438060
2,22,20,2.4127602250
2,22,20,2.4874450270
2,22,20,2.4870070400
2,22,20,2.4809756790
2,22,20,2.3764568060
2,22,20,2.4915973610
2,22,20,2.3758174060
2,22,20,2.4996690640
2,22,20,2.4087526930
2,22,20,2.4393724430
2,23,10,2.7642152370
2,23,10,2.7937402210
2,23,10,2.7959918020
2,23,10,2.7729860590
2,23,10,2.7942903830
2,23,10,2.7652151370
2,23,10,2.7933085240
2,23,10,2.7553360830
2,23,10,2.7839682760
2,23,10,2.7553970740
2,23,20,2.7826823810
2,23,20,2.7547654800
2,23,20,2.7737831280
2,23,20,2.5769272800
2,23,20,2.5754577040
2,23,20,2.5669668150
2,23,20,2.7489376550
2,23,20,2.5667685080
2,23,20,2.5669928230
2,23,20,2.6815190310
2,24,10,3.0235832510
2,24,10,2.9394896360
2,24,10,3.0249691260
2,24,10,3.0365513680
2,24,10,3.0251836060
2,24,10,3.0254546440
2,24,10,3.0225311020
2,24,10,3.0019111290
2,24,10,2.7920562350
2,24,10,2.7819177910
2,24,20,2.7804111660
2,24,20,2.7780691750
2,24,20,2.9355293870
2,24,20,2.9230403350
2,24,20,2.9204114860
2,24,20,2.8543564060
2,24,20,2.9077840840
2,24,20,2.9205502880
2,24,20,2.7877057300
2,24,20,2.7963036340
2,25,10,2.9925571730
2,25,10,3.0522433560
2,25,10,3.2316246060
2,25,10,3.0026250580
2,25,10,3.1229529340
2,25,10,3.1070630530
2,25,10,2.9949487690
2,25,10,3.0791114450
2,25,10,2.9921605270
2,25,10,2.9910362840
2,25,20,2.9919412200
2,25,20,2.9913660430
2,25,20,2.9919421980
2,25,20,2.9916255990
2,25,20,2.9918492430
2,25,20,3.0073007010
2,25,20,2.9919014140
2,25,20,2.9915843210
2,25,20,2.9920349850
2,25,20,2.9923656970
2,26,10,3.3685976050
2,26,10,3.4477653910
2,26,10,3.5400817290
2,26,10,3.5289654450
2,26,10,3.5380670550
2,26,10,3.4816660980
2,26,10,3.5344345340
2,26,10,3.4662245260
2,26,10,3.5133496150
2,26,10,3.4718095800
2,26,20,3.4727852960
2,26,20,3.4128324890
2,26,20,3.2139523460
2,26,20,3.3907064730
2,26,20,3.2988024940
2,26,20,3.6283869070
2,26,20,3.2167734880
2,26,20,3.4364159800
2,26,20,3.2413523990
2,26,20,3.2148716100
2,27,10,3.7817926370
2,27,10,3.8055487790
2,27,10,3.8072180250
2,27,10,3.8109391730
2,27,10,3.8072398640
2,27,10,3.8174130130
2,27,10,3.8080343010
2,27,10,3.7734542220
2,27,10,3.8080397250
2,27,10,3.8035553180
2,27,20,3.7863388230
2,27,20,3.7703571680
2,27,20,3.8084937210
2,27,20,3.7404368420
2,27,20,3.7574535080
2,27,20,3.6216351050
2,27,20,3.7382298450
2,27,20,3.4894953360
2,27,20,3.6878389570
2,27,20,3.4437844210
2,28,10,3.9933333580
2,28,10,4.0362291430
2,28,10,4.0950774130
2,28,10,4.0517303200
2,28,10,4.0840964740
2,28,10,4.0338655440
2,28,10,4.0797413330
2,28,10,3.9704915780
2,28,10,4.0119700690
2,28,10,3.9650591410
2,28,20,3.9430412550
2,28,20,3.6929442570
2,28,20,3.7580804230
2,28,20,3.6910366350
2,28,20,3.8451509370
2,28,20,3.6897278100
2,28,20,3.8319896480
2,28,20,3.7933844930
2,28,20,3.8275017310
2,28,20,3.6896530980
2,29,10,4.4452824580
2,29,10,3.9360698770
2,29,10,4.2965062800
2,29,10,3.9398964250
2,29,10,3.9417129290
2,29,10,3.9361326610
2,29,10,3.9463529780
2,29,10,3.9391705940
2,29,10,3.9363418980
2,29,10,3.9376219130
2,29,20,3.9484559980
2,29,20,3.9541593820
2,29,20,3.9377423850
2,29,20,3.9380343900
2,29,20,3.9361729410
2,29,20,3.9536922510
2,29,20,3.9366575960
2,29,20,3.9366720100
2,29,20,3.9388360380
2,29,20,3.9427826410
2,30,10,4.3987123450
2,30,10,4.5537457400
2,30,10,4.6711898700
2,30,10,4.6179554400
2,30,10,4.6655065400
2,30,10,4.6158436980
2,30,10,4.6461068860
2,30,10,4.6486367070
2,30,10,4.5783154680
2,30,10,4.6411923970
2,30,20,4.5146279740
2,30,20,4.2027190690
2,30,20,4.4732573220
2,30,20,4.2492982510
2,30,20,4.4728870920
2,30,20,4.3923661900
2,30,20,4.3240963630
2,30,20,4.1982109610
2,30,20,4.4735270680
2,30,20,4.1984814430
2,31,10,5.0215722830
2,31,10,4.7336927050
2,31,10,4.6079484300
2,31,10,4.6934857450
2,31,10,4.4836685540
2,31,10,4.5041680860
2,31,10,4.4712456040
2,31,10,4.4703977150
2,31,10,4.4712077370
2,31,10,4.4755779080
2,31,20,4.4772810000
2,31,20,4.4710438750
2,31,20,4.4707941920
2,31,20,4.4702765330
2,31,20,4.4707206340
2,31,20,4.4787833390
2,31,20,4.4702396460
2,31,20,4.4699022610
2,31,20,4.4704258210
2,31,20,4.4732303630
2,32,10,4.7448713210
2,32,10,4.7452830420
2,32,10,4.9299102200
2,32,10,4.9238929860
2,32,10,4.7477491700
2,32,10,4.7432975880
2,32,10,4.7539974610
2,32,10,4.8520254290
2,32,10,4.8726715560
2,32,10,4.8673387720
2,32,20,4.7437844720
2,32,20,4.7448950290
2,32,20,4.7444370030
2,32,20,4.8089767650
2,32,20,4.8333492850
2,32,20,4.7436894490
2,32,20,4.8407298140
2,32,20,4.8381099770
2,32,20,4.7433255570
2,32,20,4.7423528490
