cca,size,density,mxv_time
7,14,20,0.0005437470
7,14,20,0.0011316170
7,14,20,0.0010507820
7,14,20,0.0010906320
7,15,10,0.0005472987
7,15,10,0.0006023435
7,15,10,0.0011539600
7,15,10,0.0011394310
7,15,10,0.0011620740
7,15,10,0.0011243790
7,15,10,0.0011459660
7,15,10,0.0011787590
7,15,10,0.0011685230
7,15,10,0.0011312740
7,15,20,0.0011565220
7,15,20,0.0011326900
7,15,20,0.0011522540
7,15,20,0.0011644460
7,15,20,0.0011467210
7,15,20,0.0011086600
7,15,20,0.0005785700
7,15,20,0.0011207200
7,15,20,0.0011136610
7,15,20,0.0011060060
7,16,10,0.0006128345
7,16,10,0.0005934936
7,16,10,0.0012134590
7,16,10,0.0011994660
7,16,10,0.0011766660
7,16,10,0.0012073300
7,16,10,0.0012080740
7,16,10,0.0012119790
7,16,10,0.0012092280
7,16,10,0.0012037170
7,16,20,0.0011930510
7,16,20,0.0012336100
7,16,20,0.0012154940
7,16,20,0.0011632140
7,16,20,0.0012248840
7,16,20,0.0011996260
7,16,20,0.0005840870
7,16,20,0.0012161400
7,16,20,0.0012037400
7,16,20,0.0011895030
7,17,10,0.0013136140
7,17,10,0.0012279990
7,17,10,0.0012850940
7,17,10,0.0012860490
7,17,10,0.0012219880
7,17,10,0.0013121440
7,17,10,0.0012137720
7,17,10,0.0012612640
7,17,10,0.0012454620
7,17,10,0.0012337910
7,17,20,0.0012567520
7,17,20,0.0012223040
7,17,20,0.0012853570
7,17,20,0.0012464520
7,17,20,0.0012834700
7,17,20,0.0012497980
7,17,20,0.0006636440
7,17,20,0.0013140200
7,17,20,0.0012793690
7,17,20,0.0012921170
7,18,10,0.0007061798
7,18,10,0.0006333300
7,18,10,0.0013490140
7,18,10,0.0013443390
7,18,10,0.0013387660
7,18,10,0.0013236700
7,18,10,0.0013130410
7,18,10,0.0013096880
7,18,10,0.0013088930
7,18,10,0.0013670350
7,18,20,0.0013424370
7,18,20,0.0013097950
7,18,20,0.0013420970
7,18,20,0.0013121700
7,18,20,0.0013075350
7,18,20,0.0013585320
7,18,20,0.0006465630
7,18,20,0.0013025500
7,18,20,0.0013322590
7,18,20,0.0013059020
7,19,10,0.0014010010
7,19,10,0.0006795998
7,19,10,0.0013906610
7,19,10,0.0013796990
7,19,10,0.0013817640
7,19,10,0.0013881870
7,19,10,0.0013745400
7,19,10,0.0013817720
7,19,10,0.0013716580
7,19,10,0.0014188930
7,19,20,0.0013920440
7,19,20,0.0014836970
7,19,20,0.0013699960
7,19,20,0.0013959110
7,19,20,0.0013923180
7,19,20,0.0014021120
7,19,20,0.0006640790
7,19,20,0.0013832890
7,19,20,0.0013942580
7,19,20,0.0013770010
7,20,10,0.0014285000
7,20,10,0.0007159980
7,20,10,0.0014420970
7,20,10,0.0014537410
7,20,10,0.0014627190
7,20,10,0.0014779810
7,20,10,0.0014897010
7,20,10,0.0014905040
7,20,10,0.0014346460
7,20,10,0.0014294960
7,20,20,0.0014364380
7,20,20,0.0014617670
7,20,20,0.0014382330
7,20,20,0.0014544920
7,20,20,0.0014379000
7,20,20,0.0014224600
7,20,20,0.0007046900
7,20,20,0.0014294010
7,20,20,0.0015404250
7,20,20,0.0014413300
7,21,10,0.0016305530
7,21,10,0.0016765350
7,21,10,0.0016950060
7,21,10,0.0016836000
7,21,10,0.0016670960
7,21,10,0.0017039780
7,21,10,0.0016405390
7,21,10,0.0016302890
7,21,10,0.0016834510
7,21,10,0.0016848050
7,21,20,0.0016872380
7,21,20,0.0017202790
7,21,20,0.0016789110
7,21,20,0.0016602520
7,21,20,0.0016714040
7,21,20,0.0017007200
7,21,20,0.0008863600
7,21,20,0.0016399230
7,21,20,0.0016739730
7,21,20,0.0017106700
7,22,10,0.0020394930
7,22,10,0.0010149210
7,22,10,0.0020398900
7,22,10,0.0020216510
7,22,10,0.0020385500
7,22,10,0.0020295780
7,22,10,0.0020583600
7,22,10,0.0020592180
7,22,10,0.0020601830
7,22,10,0.0020500140
7,22,20,0.0020464310
7,22,20,0.0020256260
7,22,20,0.0020163920
7,22,20,0.0020742210
7,22,20,0.0021076260
7,22,20,0.0020416540
7,22,20,0.0010237620
7,22,20,0.0020499970
7,22,20,0.0020198060
7,22,20,0.0020182800
7,23,10,0.0010710340
7,23,10,0.0010815699
7,23,10,0.0021439540
7,23,10,0.0015932480
7,23,10,0.0021424110
7,23,10,0.0021173420
7,23,10,0.0021332010
7,23,10,0.0021420750
7,23,10,0.0021481880
7,23,10,0.0022164200
7,23,20,0.0021214100
7,23,20,0.0021280020
7,23,20,0.0021422730
7,23,20,0.0021402120
7,23,20,0.0021068270
7,23,20,0.0021177890
7,23,20,0.0010636470
7,23,20,0.0021028570
7,23,20,0.0020911160
7,23,20,0.0021285360
7,24,10,0.0024142250
7,24,10,0.0012096210
7,24,10,0.0024199220
7,24,10,0.0024071630
7,24,10,0.0024175950
7,24,10,0.0024324680
7,24,10,0.0024357350
7,24,10,0.0024286850
7,24,10,0.0024577720
7,24,10,0.0024374700
7,24,20,0.0024326430
7,24,20,0.0024341110
7,24,20,0.0024277740
7,24,20,0.0024226730
7,24,20,0.0024244660
7,24,20,0.0024193590
7,24,20,0.0012067600
7,24,20,0.0024515090
7,24,20,0.0024127280
7,24,20,0.0024269200
7,25,10,0.0029020220
7,25,10,0.0029130990
7,25,10,0.0029092620
7,25,10,0.0029216750
7,25,10,0.0029129510
7,25,10,0.0029281890
7,25,10,0.0029260800
7,25,10,0.0029094070
7,25,10,0.0029177220
7,25,10,0.0029235460
7,25,20,0.0029167030
7,25,20,0.0029373110
7,25,20,0.0029031910
7,25,20,0.0028217970
7,25,20,0.0021764070
7,25,20,0.0021741610
7,25,20,0.0010991080
7,25,20,0.0021984710
7,25,20,0.0022007530
7,25,20,0.0022011480
7,26,10,0.0022771750
7,26,10,0.0011391760
7,26,10,0.0022756910
7,26,10,0.0022751710
7,26,10,0.0022773230
7,26,10,0.0022834620
7,26,10,0.0022988080
7,26,10,0.0022668140
7,26,10,0.0022487880
7,26,10,0.0022554550
7,26,20,0.0023013070
7,26,20,0.0022862730
7,26,20,0.0022847770
7,26,20,0.0022884690
7,26,20,0.0023074340
7,26,20,0.0022727930
7,26,20,0.0011287870
7,26,20,0.0022641000
7,26,20,0.0022888990
7,26,20,0.0022947210
7,27,10,0.0012533730
7,27,10,0.0012662249
7,27,10,0.0025270740
7,27,10,0.0025426890
7,27,10,0.0025359110
7,27,10,0.0025140530
7,27,10,0.0025297180
7,27,10,0.0025432240
7,27,10,0.0025303180
7,27,10,0.0025235540
7,27,20,0.0025243590
7,27,20,0.0025110340
7,27,20,0.0025076090
7,27,20,0.0025444370
7,27,20,0.0025353620
7,27,20,0.0025169090
7,27,20,0.0012460170
7,27,20,0.0024911270
7,27,20,0.0025205770
7,27,20,0.0025163230
7,28,10,0.0029098980
7,28,10,0.0014365640
7,28,10,0.0028871770
7,28,10,0.0028968930
7,28,10,0.0029133980
7,28,10,0.0029074840
7,28,10,0.0028843960
7,28,10,0.0028841000
7,28,10,0.0028918740
7,28,10,0.0029056140
7,28,20,0.0028900240
7,28,20,0.0028971770
7,28,20,0.0029154020
7,28,20,0.0029219480
7,28,20,0.0028967610
7,28,20,0.0028845800
7,28,20,0.0014390990
7,28,20,0.0028737670
7,28,20,0.0028864210
7,28,20,0.0028785990
7,29,10,0.0029874770
7,29,10,0.0029922470
7,29,10,0.0029825860
7,29,10,0.0029873270
7,29,10,0.0029886510
7,29,10,0.0029972480
7,29,10,0.0030083760
7,29,10,0.0029940140
7,29,10,0.0030030640
7,29,10,0.0030067650
7,29,20,0.0030075350
7,29,20,0.0030059050
7,29,20,0.0030071280
7,29,20,0.0030060600
7,29,20,0.0029949770
7,29,20,0.0030054980
7,29,20,0.0014989950
7,29,20,0.0030034420
7,29,20,0.0030122450
7,29,20,0.0030005420
7,30,10,0.0032806380
7,30,10,0.0016285110
7,30,10,0.0032609160
7,30,10,0.0032874740
7,30,10,0.0032826720
7,30,10,0.0032866490
7,30,10,0.0032834390
7,30,10,0.0033235160
7,30,10,0.0032948070
7,30,10,0.0033682120
7,30,20,0.0033276200
7,30,20,0.0032881550
7,30,20,0.0032950900
7,30,20,0.0032783930
7,30,20,0.0032847320
7,30,20,0.0032749400
7,30,20,0.0015983370
7,30,20,0.0032570210
7,30,20,0.0032727040
7,30,20,0.0032738250
7,31,10,0.0018715220
7,31,10,0.0018427430
7,31,10,0.0018598230
7,31,10,0.0018536030
7,31,10,0.0018463760
7,31,10,0.0018481220
7,31,10,0.0018458270
7,31,10,0.0018494350
7,31,10,0.0018442250
7,31,10,0.0018380350
7,31,20,0.0018164020
7,31,20,0.0018579900
7,31,20,0.0018667700
7,31,20,0.0018702320
7,31,20,0.0018449080
7,31,20,0.0018491650
7,31,20,0.0018833570
7,31,20,0.0018982220
7,31,20,0.0018362470
7,31,20,0.0018519530
7,32,10,0.0019451980
7,32,10,0.0019115040
7,32,10,0.0019207530
7,32,10,0.0018947000
7,32,10,0.0019046350
7,32,10,0.0019245590
7,32,10,0.0019006630
7,32,10,0.0019069920
7,32,10,0.0019039970
7,32,10,0.0019137730
7,32,20,0.0019073630
7,32,20,0.0019100740
7,32,20,0.0019099840
7,32,20,0.0019069030
7,32,20,0.0019115550
7,32,20,0.0019071950
7,32,20,0.0019081430
7,32,20,0.0019050010
7,32,20,0.0019089790
7,32,20,0.0019187930
