cca,size,density,mxv_time
8,18,20,0.0000821715
8,18,20,0.0001095620
8,19,10,0.0000821820
8,19,10,0.0000822500
8,19,10,0.0000821910
8,19,10,0.0000822665
8,19,10,0.0001096120
8,19,10,0.0000821735
8,19,10,0.0001095620
8,19,10,0.0000843600
8,19,10,0.0000821690
8,19,10,0.0000853070
8,19,20,0.0000821810
8,19,20,0.0000821715
8,19,20,0.0000821760
8,19,20,0.0000821680
8,19,20,0.0001096120
8,19,20,0.0000821670
8,19,20,0.0001149920
8,19,20,0.0000821660
8,19,20,0.0000821670
8,19,20,0.0000821690
8,20,10,0.0001096300
8,20,10,0.0000821810
8,20,10,0.0000823895
8,20,10,0.0000849505
8,20,10,0.0000823875
8,20,10,0.0000821835
8,20,10,0.0000823875
8,20,10,0.0000821685
8,20,10,0.0001096310
8,20,10,0.0000824025
8,20,20,0.0001096220
8,20,20,0.0000821960
8,20,20,0.0000822075
8,20,20,0.0000824045
8,20,20,0.0000846445
8,20,20,0.0000824005
8,20,20,0.0000822000
8,20,20,0.0000823690
8,20,20,0.0001096130
8,20,20,0.0000824400
8,21,10,0.0000882595
8,21,10,0.0000918790
8,21,10,0.0000882470
8,21,10,0.0000882295
8,21,10,0.0001181280
8,21,10,0.0000882295
8,21,10,0.0000910465
8,21,10,0.0001179290
8,21,10,0.0000882355
8,21,10,0.0000882295
8,21,20,0.0000882315
8,21,20,0.0000912110
8,21,20,0.0000882450
8,21,20,0.0000882360
8,21,20,0.0001179280
8,21,20,0.0000882375
8,21,20,0.0000882335
8,21,20,0.0001179290
8,21,20,0.0000882315
8,21,20,0.0000882270
8,22,10,0.0000953680
8,22,10,0.0001271610
8,22,10,0.0000953750
8,22,10,0.0001424100
8,22,10,0.0000953960
8,22,10,0.0000953725
8,22,10,0.0000953675
8,22,10,0.0000953715
8,22,10,0.0000953395
8,22,10,0.0001271800
8,22,20,0.0001271300
8,22,20,0.0001271280
8,22,20,0.0000953500
8,22,20,0.0001322240
8,22,20,0.0000953525
8,22,20,0.0000953535
8,22,20,0.0000953445
8,22,20,0.0000953420
8,22,20,0.0000953380
8,22,20,0.0001271240
8,23,10,0.0001363530
8,23,10,0.0000680530
8,23,10,0.0001055650
8,23,10,0.0001047105
8,23,10,0.0001020660
8,23,10,0.0001026310
8,23,10,0.0001024675
8,23,10,0.0001024910
8,23,10,0.0001024880
8,23,10,0.0001025120
8,23,20,0.0001027075
8,23,20,0.0001075425
8,23,20,0.0001024820
8,23,20,0.0001050345
8,23,20,0.0001364040
8,23,20,0.0001025130
8,23,20,0.0001050505
8,23,20,0.0001025035
8,23,20,0.0001021030
8,23,20,0.0001045415
8,24,10,0.0001091630
8,24,10,0.0001464240
8,24,10,0.0001093410
8,24,10,0.0001091715
8,24,10,0.0001094935
8,24,10,0.0001091675
8,24,10,0.0001093795
8,24,10,0.0001122170
8,24,10,0.0001093765
8,24,10,0.0001091685
8,24,20,0.0001456910
8,24,20,0.0001091655
8,24,20,0.0001093775
8,24,20,0.0001091745
8,24,20,0.0001093760
8,24,20,0.0001091765
8,24,20,0.0001093805
8,24,20,0.0001091640
8,24,20,0.0001093770
8,24,20,0.0001123115
8,25,10,0.0001547580
8,25,10,0.0001158605
8,25,10,0.0001154260
8,25,10,0.0001162675
8,25,10,0.0001182955
8,25,10,0.0001162425
8,25,10,0.0001158300
8,25,10,0.0001184285
8,25,10,0.0001162430
8,25,10,0.0001162410
8,25,20,0.0001191145
8,25,20,0.0001184435
8,25,20,0.0001547220
8,25,20,0.0001188035
8,25,20,0.0001158335
8,25,20,0.0001158360
8,25,20,0.0001547350
8,25,20,0.0001162530
8,25,20,0.0001158260
8,25,20,0.0001158340
8,26,10,0.0001229520
8,26,10,0.0001229335
8,26,10,0.0001261980
8,26,10,0.0001256370
8,26,10,0.0001229690
8,26,10,0.0001639940
8,26,10,0.0001269860
8,26,10,0.0001640090
8,26,10,0.0001229775
8,26,10,0.0001254455
8,26,20,0.0001639240
8,26,20,0.0001639280
8,26,20,0.0001229395
8,26,20,0.0001639490
8,26,20,0.0001229550
8,26,20,0.0001639510
8,26,20,0.0001229355
8,26,20,0.0001639260
8,26,20,0.0001237790
8,26,20,0.0001255270
8,27,10,0.0001706780
8,27,10,0.0001305910
8,27,10,0.0001322225
8,27,10,0.0001305085
8,27,10,0.0001304825
8,27,10,0.0001298425
8,27,10,0.0001304495
8,27,10,0.0001300700
8,27,10,0.0001298105
8,27,10,0.0001292500
8,27,20,0.0001279970
8,27,20,0.0001300755
8,27,20,0.0001330130
8,27,20,0.0001314450
8,27,20,0.0001279660
8,27,20,0.0001296325
8,27,20,0.0001328515
8,27,20,0.0001279495
8,27,20,0.0001304590
8,27,20,0.0001310690
8,28,10,0.0001823850
8,28,10,0.0001823140
8,28,10,0.0001394350
8,28,10,0.0001389215
8,28,10,0.0001367275
8,28,10,0.0001367245
8,28,10,0.0001396265
8,28,10,0.0001368270
8,28,10,0.0001367315
8,28,10,0.0001367250
8,28,20,0.0001884370
8,28,20,0.0001823070
8,28,20,0.0001367380
8,28,20,0.0001391170
8,28,20,0.0001367295
8,28,20,0.0001367285
8,28,20,0.0001367280
8,28,20,0.0001367550
8,28,20,0.0001367270
8,28,20,0.0001367285
8,29,10,0.0001923690
8,29,10,0.0001462005
8,29,10,0.0001438790
8,29,10,0.0001438625
8,29,10,0.0001442980
8,29,10,0.0001437265
8,29,10,0.0001443010
8,29,10,0.0001442610
8,29,10,0.0001438345
8,29,10,0.0001442465
8,29,20,0.0001915050
8,29,20,0.0001915000
8,29,20,0.0001465445
8,29,20,0.0001462725
8,29,20,0.0001438300
8,29,20,0.0001438360
8,29,20,0.0001917620
8,29,20,0.0001465190
8,29,20,0.0001442490
8,29,20,0.0001442670
8,30,10,0.0002007770
8,30,10,0.0001505395
8,30,10,0.0001505405
8,30,10,0.0001532510
8,30,10,0.0001506100
8,30,10,0.0001505270
8,30,10,0.0001505215
8,30,10,0.0002007160
8,30,10,0.0001532205
8,30,10,0.0001505260
8,30,20,0.0001505270
8,30,20,0.0001535875
8,30,20,0.0002007430
8,30,20,0.0001505245
8,30,20,0.0001505280
8,30,20,0.0001536960
8,30,20,0.0001545900
8,30,20,0.0002007750
8,30,20,0.0002007310
8,30,20,0.0001505245
8,31,10,0.0002103390
8,31,10,0.0002107610
8,31,10,0.0002108370
8,31,10,0.0002099160
8,31,10,0.0002107390
8,31,10,0.0002099160
8,31,10,0.0002099470
8,31,10,0.0002148990
8,31,10,0.0002107380
8,31,10,0.0002099140
8,31,20,0.0002104090
8,31,20,0.0002107400
8,31,20,0.0002099400
8,31,20,0.0002157380
8,31,20,0.0002107390
8,31,20,0.0002099180
8,31,20,0.0002103340
8,31,20,0.0002107300
8,31,20,0.0002107340
8,31,20,0.0002159730
8,32,10,0.0002191120
8,32,10,0.0002240190
8,32,10,0.0002190970
8,32,10,0.0002191130
8,32,10,0.0002191140
8,32,10,0.0002191140
8,32,10,0.0002191310
8,32,10,0.0002191100
8,32,10,0.0002191090
8,32,10,0.0002191190
8,32,20,0.0002191380
8,32,20,0.0002191150
8,32,20,0.0002191200
8,32,20,0.0002191200
8,32,20,0.0002191090
8,32,20,0.0002191120
8,32,20,0.0002191220
8,32,20,0.0002191100
8,32,20,0.0002191250
8,32,20,0.0002191150
