cca,size,density,total_time
7,24,20,0.0186111450
7,24,20,0.0181884280
7,24,20,0.0184804160
7,24,20,0.0183527340
7,25,10,0.0218336500
7,25,10,0.0220288140
7,25,10,0.0218463060
7,25,10,0.0219887620
7,25,10,0.0219232000
7,25,20,0.0222747980
7,25,20,0.0220947770
7,25,20,0.0220328200
7,25,20,0.0220656730
7,25,20,0.0220879450
7,26,10,0.0229915350
7,26,10,0.0228226530
7,26,10,0.0229984150
7,26,10,0.0228974790
7,26,10,0.0229377000
7,26,20,0.0229133200
7,26,20,0.0228384920
7,26,20,0.0229231550
7,26,20,0.0227943090
7,26,20,0.0228972790
7,27,10,0.3316798520
7,27,10,0.3329339400
7,27,10,0.0254763770
7,27,10,0.0254045590
7,27,10,0.0253626650
7,27,20,0.0254343850
7,27,20,0.0252436480
7,27,20,0.0252875240
7,27,20,0.0250211970
7,27,20,0.0251035740
7,28,10,0.0290877420
7,28,10,0.0292434030
7,28,10,0.0291399140
7,28,10,0.0292275500
7,28,10,0.0292687140
7,28,20,0.0293294780
7,28,20,0.0292923180
7,28,20,0.0291568270
7,28,20,0.0291494530
7,28,20,0.0291579260
7,29,10,0.0303543930
7,29,10,0.0301105580
7,29,10,0.0300302780
7,29,10,0.0302493110
7,29,10,0.0303650040
7,29,20,0.0300693000
7,29,20,0.0302594250
7,29,20,0.0300904240
7,29,20,0.0302484710
7,29,20,0.0302264920
7,30,10,0.0328201720
7,30,10,0.0327994330
7,30,10,0.0327796300
7,30,10,0.0328516050
7,30,10,0.0327848770
7,30,20,0.0327662820
7,30,20,0.0328157880
7,30,20,0.0327961520
7,30,20,0.0327963400
7,30,20,0.0328427950
7,31,10,0.0371256300
7,31,10,0.0371735590
7,31,10,0.0371298060
7,31,10,0.0371541670
7,31,10,0.0372077600
7,31,20,0.0371560790
7,31,20,0.0374582240
7,31,20,0.0374258710
7,31,20,0.0371602750
7,31,20,0.0372091020
